,Name,Icon URL,Average User Rating,User Rating Count,Price,In-app Purchases,Genres,Image
6982,Clash of Tank Ace - Tank Games,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/30/c0/a0/30c0a06f-5b97-5426-772a-834101230fc0/source/512x512bb.jpg,3.5,9.0,0.0,"0.99, 4.99, 14.99, 49.99","Games, Simulation, Strategy, Social Networking",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
6988,Ring Pong!,https://is1-ssl.mzstatic.com/image/thumb/Purple69/v4/96/1a/55/961a5531-e6b4-2fe8-c8e2-26ffbf0d071d/source/512x512bb.jpg,5.0,5.0,0.0,,"Games, Sports, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
6990,Solitaire Detectives - Crime Inspection Card Game,https://is3-ssl.mzstatic.com/image/thumb/Purple111/v4/f1/be/c6/f1bec630-3f0b-95c7-04ad-f8087bdd9f4f/source/512x512bb.jpg,4.5,29.0,0.0,"2.99, 4.99, 10.99, 6.99, 0.99, 4.99","Games, Strategy, Card, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
6993,Gumballs & Dungeons(G&D),https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/f1/0c/cd/f10ccdf3-66a6-0801-1816-09502fae0a15/source/512x512bb.jpg,5.0,3411.0,0.0,"0.99, 2.99, 8.99, 6.99, 17.99, 8.99, 59.99, 99.99, 8.99, 59.99","Games, Adventure, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7001,Five Card Quest - Tactical RPG Battles,https://is4-ssl.mzstatic.com/image/thumb/Purple69/v4/a5/e9/bb/a5e9bbe6-0833-d7dc-8c97-5116ab18ae14/source/512x512bb.jpg,4.0,137.0,2.99,,"Games, Role Playing, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7002,Vlogger Go Viral - Tube Star,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/8d/2c/a6/8d2ca680-9917-0902-db52-46dea25e5930/source/512x512bb.jpg,5.0,80407.0,0.0,"2.99, 1.99, 2.99, 4.99, 9.99, 5.99, 2.99, 5.99, 5.99, 7.99","Games, Entertainment, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7005,Micro Golf Masters,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/e0/c3/d0/e0c3d0f7-dc01-1037-171b-aea405db9efe/source/512x512bb.jpg,4.5,4284.0,0.0,"0.99, 4.99, 9.99, 19.99, 0.99, 8.99, 0.99, 49.99, 4.99, 17.99","Games, Strategy, Sports, Sports",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7006,Micro Golf Masters,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/e0/c3/d0/e0c3d0f7-dc01-1037-171b-aea405db9efe/source/512x512bb.jpg,4.5,4284.0,0.0,"0.99, 4.99, 9.99, 19.99, 0.99, 8.99, 0.99, 49.99, 4.99, 17.99","Games, Strategy, Sports, Sports",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7007,Cyborg Zombie Defence,https://is2-ssl.mzstatic.com/image/thumb/Purple3/v4/76/9a/3c/769a3ce1-1a65-e80c-2f41-6caeae119bb4/source/512x512bb.jpg,5.0,32.0,0.0,"4.99, 0.99, 2.99, 0.99, 1.99, 1.99, 0.99, 2.99","Games, Action, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7015,Galaxy Heroes: strategies,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/18/a6/85/18a6854d-8183-4f7b-245a-7c56b174b419/source/512x512bb.jpg,4.5,56.0,0.0,"0.99, 0.99, 1.99, 4.99, 9.99, 0.99, 2.99, 9.99, 0.99, 0.99","Games, Entertainment, Strategy, Role Playing",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7017,"""Jewel's Drop Match-3 - diamond game and kids digger's mania hd free""",https://is2-ssl.mzstatic.com/image/thumb/Purple6/v4/1b/c7/3b/1bc73bb3-9c38-5aef-3012-49e92d2ece8b/source/512x512bb.jpg,4.0,15.0,0.0,,"Games, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7020,Euchre Mobile,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/11/34/7b/11347b88-12eb-a2c7-0117-1830e3cb2db1/source/512x512bb.jpg,4.0,13.0,0.0,1.99,"Games, Card, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7028,Platform Defense,https://is2-ssl.mzstatic.com/image/thumb/Purple122/v4/82/16/da/8216da07-6063-b308-c59e-de9147a64b43/source/512x512bb.jpg,4.5,27.0,0.0,"0.99, 0.99, 4.99, 1.99, 1.99, 0.99, 5.99, 1.99, 1.99, 0.99","Games, Simulation, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7029,Cake House : a sweet journey,https://is2-ssl.mzstatic.com/image/thumb/Purple71/v4/e3/c1/ef/e3c1ef8d-2603-66f3-b3da-aa7eb685be02/source/512x512bb.jpg,4.0,17.0,0.0,"4.99, 1.99, 4.99, 1.99, 4.99, 4.99, 1.99, 19.99, 49.99, 49.99","Games, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7032,Galaxy Wars Multiplayer,https://is1-ssl.mzstatic.com/image/thumb/Purple6/v4/be/e5/91/bee591ab-64ee-c2a7-2645-89fd2d5fe9a1/source/512x512bb.jpg,3.0,93.0,0.0,,"Games, Casual, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7033,"Bloody Roads, California",https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/0d/d3/9f/0dd39fc4-a4b2-9c56-5968-ea1e536af4d7/source/512x512bb.jpg,4.5,1733.0,0.0,"4.99, 19.99, 9.99, 9.99, 99.99, 49.99, 4.99, 19.99, 19.99, 0.99","Games, Action, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7034,"""BF's Draughts (Checkers)""",https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/94/ce/c1/94cec148-e344-d4b7-46d1-0bf0971081a1/source/512x512bb.jpg,4.5,137.0,0.0,"2.99, 0.99","Games, Entertainment, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7036,Spot & Spy Objects Fall Harvest & Autumn Secrets,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/99/17/6a/99176a91-dc35-586a-2947-bcf276571284/source/512x512bb.jpg,4.5,63.0,0.0,1.99,"Games, Puzzle, Strategy, Lifestyle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7042,Zombie Wars: Invasion,https://is2-ssl.mzstatic.com/image/thumb/Purple71/v4/62/2f/2b/622f2bf1-29b7-07c4-1034-bb7f6990b470/source/512x512bb.jpg,4.5,9.0,0.0,"0.99, 0.99, 1.99, 2.99, 0.99, 1.99, 2.99, 3.99, 4.99","Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7044,Christmas Night Shift - Five Nights Survival FREE,https://is1-ssl.mzstatic.com/image/thumb/Purple71/v4/e3/60/9d/e3609da2-7fb8-83e7-31a2-fce41d5baca9/source/512x512bb.jpg,4.0,67.0,0.0,"0.99, 0.99, 0.99","Games, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7045,Christmas Night Shift - Five Nights Survival FREE,https://is1-ssl.mzstatic.com/image/thumb/Purple71/v4/e3/60/9d/e3609da2-7fb8-83e7-31a2-fce41d5baca9/source/512x512bb.jpg,4.0,67.0,0.0,"0.99, 0.99, 0.99","Games, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7048,Picker for Dota 2,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/b1/9d/36/b19d366e-4da6-a5f0-7749-5ece942bcc9d/source/512x512bb.jpg,4.0,66.0,0.0,0.99,"Entertainment, Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7055,War Conflict,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/77/6e/cf/776ecfc3-7196-4582-70ba-57aefcb49e20/source/512x512bb.jpg,4.5,80.0,0.0,"1.99, 9.99, 4.99, 4.99, 99.99, 49.99, 4.99, 24.99, 9.99, 2.99","Games, Action, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7057,"""Papa's Cupcakeria HD""",https://is4-ssl.mzstatic.com/image/thumb/Purple114/v4/78/6a/d3/786ad33c-9c76-6cb2-a659-c1ee7680c6c6/source/512x512bb.jpg,4.5,516.0,2.99,,"Games, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7062,World War 2: Battle of Berlin,https://is1-ssl.mzstatic.com/image/thumb/Purple69/v4/9a/22/df/9a22dfcf-0087-d575-c3b3-69a075533e6c/source/512x512bb.jpg,4.5,48.0,0.0,"0.99, 0.99, 1.99, 4.99, 2.99, 2.99, 0.99, 1.99, 3.99","Games, Adventure, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7064,Dungeon Rush,https://is2-ssl.mzstatic.com/image/thumb/Purple111/v4/83/7f/86/837f86cd-61fc-c9bb-f66e-00b983d199c3/source/512x512bb.jpg,3.0,129.0,0.0,"9.99, 14.99, 4.99, 69.99, 9.99, 19.99, 99.99, 99.99, 49.99, 49.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7065,Wars for the containers.,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/cf/ee/fe/cfeefec2-712f-3eb7-d708-eb7b63cd87c1/source/512x512bb.jpg,4.5,42.0,0.0,"0.99, 0.99, 0.99, 0.99, 4.99, 1.99, 2.99, 0.99, 1.99, 9.99","Games, Simulation, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7068,Theseus Plus,https://is2-ssl.mzstatic.com/image/thumb/Purple62/v4/d6/91/c4/d691c48c-e33e-811e-abc5-12739521deb1/source/512x512bb.jpg,5.0,9.0,0.0,,"Games, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7076,Lemonade Hero,https://is4-ssl.mzstatic.com/image/thumb/Purple69/v4/73/8b/36/738b3650-bb42-98fc-303f-1ac15edaeaa2/source/512x512bb.jpg,3.0,14.0,0.0,,"Games, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7078,Little Minesweeper guy,https://is3-ssl.mzstatic.com/image/thumb/Purple111/v4/a8/3e/ea/a83eea27-bbca-00fa-f1c6-6183b2d2cc15/source/512x512bb.jpg,5.0,12.0,0.0,0.99,"Games, Puzzle, Education, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7079,ColorTapApp,https://is2-ssl.mzstatic.com/image/thumb/Purple30/v4/d0/02/2e/d0022eba-1926-0692-3df6-58a90f1dc32f/source/512x512bb.jpg,5.0,14.0,0.0,,"Games, Strategy, Entertainment, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7080,Little 3 kingdoms - The Uprising,https://is2-ssl.mzstatic.com/image/thumb/Purple49/v4/4d/d6/97/4dd69795-96a5-cdeb-a275-8d90800be66c/source/512x512bb.jpg,4.5,23.0,0.0,"0.99, 4.99, 9.99, 19.99","Games, Adventure, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7081,Little 3 kingdoms - The Uprising,https://is2-ssl.mzstatic.com/image/thumb/Purple49/v4/4d/d6/97/4dd69795-96a5-cdeb-a275-8d90800be66c/source/512x512bb.jpg,4.5,23.0,0.0,"0.99, 4.99, 9.99, 19.99","Games, Adventure, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7083,War of Warship:Pacific War,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/ec/1d/5c/ec1d5c6c-6c60-0221-085f-aa0089e59979/source/512x512bb.jpg,3.0,1637.0,0.0,"14.99, 99.99, 7.99, 2.99, 49.99, 5.99, 0.99, 0.99, 2.99, 4.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7087,Mini Chess (Quick Chess),https://is5-ssl.mzstatic.com/image/thumb/Purple125/v4/24/f2/48/24f24854-4eec-e8ef-ca98-b9055c61fc93/source/512x512bb.jpg,4.5,157.0,0.0,,"Games, Strategy, Education, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7091,QONQR: World in Play,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/b6/3e/15/b63e159e-6661-82fd-4ae5-ef5163072c11/source/512x512bb.jpg,4.0,33.0,0.0,"4.99, 9.99, 0.99, 4.99, 18.99, 2.99, 2.99, 35.99, 0.99, 99.99","Games, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7094,Number Linker Free - SoCrative Circle Link Puzzle Game app,https://is1-ssl.mzstatic.com/image/thumb/Purple69/v4/90/be/79/90be7910-be21-dfd2-e5a3-d19decbf97cd/source/512x512bb.jpg,4.5,699.0,0.0,,"Games, Entertainment, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7095,Drakenlords: CCG Card Duels,https://is4-ssl.mzstatic.com/image/thumb/Purple125/v4/8a/10/21/8a1021df-23f6-6118-8040-6a6c11512692/source/512x512bb.jpg,4.5,254.0,0.0,"9.99, 6.99, 19.99, 1.99, 9.99, 9.99, 9.99, 4.99, 19.99, 4.99","Games, Strategy, Card, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7102,Battle of Arrow : Survival PvP,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/15/f0/fd/15f0fd93-0c1a-8d72-4388-db9c7962fa3f/source/512x512bb.jpg,4.5,196.0,0.0,"9.99, 0.99, 4.99, 19.99, 0.99, 2.99, 9.99, 4.99, 1.99, 9.99","Games, Action, Sports, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7104,Lost In Holland,https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/32/8e/dc/328edccc-3e40-ac17-e299-580549a774c3/source/512x512bb.jpg,4.5,23.0,0.0,"0.99, 4.99","Games, Strategy, Entertainment, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7105,Submarine Hunter Depth Charge,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/e3/79/29/e3792979-2929-5b61-4830-31e86740cc67/source/512x512bb.jpg,4.0,12.0,0.0,,"Games, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7106,Zone of Fire,https://is4-ssl.mzstatic.com/image/thumb/Purple20/v4/c6/21/38/c62138b1-efc0-62e0-584d-c79630eea026/source/512x512bb.jpg,5.0,19.0,0.99,,"Games, Action, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7107,Bubble Shooter Land,https://is5-ssl.mzstatic.com/image/thumb/Purple7/v4/09/77/74/0977744a-1b4e-fa4a-50ec-34ea902ac756/source/512x512bb.jpg,4.5,40.0,0.0,,"Games, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7108,Monster Roller,https://is3-ssl.mzstatic.com/image/thumb/Purple69/v4/3d/e9/d5/3de9d557-bb0a-8c42-9a13-ab4ba6a86a56/source/512x512bb.jpg,2.5,10.0,0.0,"14.99, 4.99, 2.99, 0.99, 9.99","Games, Strategy, Role Playing",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7109,Gods and Glory: War of Thrones,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/f5/9e/0f/f59e0fcb-3ab1-0521-0896-c86405f21ff8/source/512x512bb.jpg,4.0,888.0,0.0,"0.99, 0.99, 99.99, 4.99, 9.99, 4.99, 24.99, 1.99, 49.99, 4.99, 0.99, 4.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7114,2048&Emoji,https://is5-ssl.mzstatic.com/image/thumb/Purple18/v4/f6/5f/dd/f65fdd06-d8ee-df03-f200-65ff78164027/source/512x512bb.jpg,5.0,5.0,0.0,0.99,"Games, Puzzle, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7116,Ninja Boy Adventures - Bomberman edition,https://is4-ssl.mzstatic.com/image/thumb/Purple49/v4/f1/24/fb/f124fb47-8e1d-7828-6d4a-a097197db19a/source/512x512bb.jpg,4.5,28.0,1.99,,"Games, Casual, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7122,WW2 TD Battlefield Heroes,https://is2-ssl.mzstatic.com/image/thumb/Purple62/v4/75/d0/45/75d04539-88e8-07ad-e5c4-c6543cb7595b/source/512x512bb.jpg,4.5,22.0,0.0,"1.99, 1.99, 0.99, 4.99, 2.99, 0.99, 0.99, 1.99","Games, Adventure, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7123,WW2 TD Battlefield Heroes,https://is2-ssl.mzstatic.com/image/thumb/Purple62/v4/75/d0/45/75d04539-88e8-07ad-e5c4-c6543cb7595b/source/512x512bb.jpg,4.5,22.0,0.0,"1.99, 1.99, 0.99, 4.99, 2.99, 0.99, 0.99, 1.99","Games, Adventure, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7126,Hidden Objects Of The Enchanted Forest,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/fa/f0/90/faf0905d-d76d-2beb-4cb8-f42c7cea2a51/source/512x512bb.jpg,2.0,5.0,0.0,"2.99, 2.99, 2.99, 2.99, 2.99","Games, Puzzle, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7129,Chicken Evolution | Clicker Game of the Mutant Farm,https://is4-ssl.mzstatic.com/image/thumb/Purple22/v4/85/91/71/859171e0-323a-90f5-0d25-d3860c07ffed/source/512x512bb.jpg,5.0,2291.0,0.0,"1.99, 1.99, 1.99, 0.99, 4.99, 1.99, 1.99, 5.99, 5.99, 9.99","Games, Entertainment, Family, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7133,"""John Allen's Timesaver Puzzle""",https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/2b/9c/d2/2b9cd265-3d10-99cf-c2c7-7627fb270b09/source/512x512bb.jpg,5.0,29.0,4.99,,"Games, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7134,3volve,https://is1-ssl.mzstatic.com/image/thumb/Purple62/v4/a7/a8/71/a7a87124-eccc-ee04-319b-6baceb21b3b6/source/512x512bb.jpg,4.5,145.0,0.0,"0.99, 3.99, 1.99, 2.99, 6.99, 1.99","Games, Entertainment, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7139,Woody Crazy ten ten slices,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/62/92/ea/6292eaf3-6707-95d7-eba0-a4a9b9585ac3/source/512x512bb.jpg,3.0,17.0,0.0,1.99,"Games, Strategy, Puzzle, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7141,Arma Mobile Ops,https://is3-ssl.mzstatic.com/image/thumb/Purple115/v4/51/68/f6/5168f699-1513-ef51-3e00-2460a0b3c847/source/512x512bb.jpg,4.5,530.0,0.0,"4.99, 9.99, 19.99, 49.99, 0.99, 99.99, 4.99","Games, Action, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7143,Airline Tycoon - Free Flight,https://is3-ssl.mzstatic.com/image/thumb/Purple71/v4/59/f4/07/59f4075a-3b04-cb39-9045-2fafd3ddde26/source/512x512bb.jpg,4.0,69.0,0.0,"0.99, 4.99, 9.99, 19.99, 99.99, 49.99","Games, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7151,RISK: Global Domination,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/8f/b5/6f/8fb56fa2-f6a8-6a75-1145-a976ce9eedbf/source/512x512bb.jpg,4.5,31625.0,0.0,"6.99, 2.99, 2.99, 2.99, 2.99, 2.99, 2.99, 2.99, 2.99, 5.99","Games, Strategy, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7152,Adventure Guild,https://is5-ssl.mzstatic.com/image/thumb/Purple60/v4/76/aa/74/76aa74e2-ad22-8e74-1007-3c15f0734ea6/source/512x512bb.jpg,4.5,10.0,0.0,,"Games, Role Playing, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7153,Reversi Ultimate,https://is2-ssl.mzstatic.com/image/thumb/Purple115/v4/97/a3/25/97a32586-2562-b384-1827-e89e7a8017bf/source/512x512bb.jpg,4.5,417.0,0.0,6.99,"Games, Strategy, Lifestyle, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7159,Hotline Swing,https://is3-ssl.mzstatic.com/image/thumb/Purple69/v4/67/8a/db/678adb56-32ed-0f4c-dd96-22b7dee4493c/source/512x512bb.jpg,5.0,22.0,0.0,,"Games, Sports, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7161,Traffic Rush 2,https://is2-ssl.mzstatic.com/image/thumb/Purple69/v4/3e/d9/9a/3ed99ad3-02ed-b691-fa60-fcdd326b85bb/source/512x512bb.jpg,4.5,1660.0,0.0,"2.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99","Games, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7162,GameBoard,https://is5-ssl.mzstatic.com/image/thumb/Purple62/v4/87/8e/4f/878e4ff3-9506-bd8a-a5f9-b2739000f2e2/source/512x512bb.jpg,5.0,7.0,0.0,,"Games, Entertainment, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7163,Stick Cricket Super League,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/03/15/b7/0315b717-58f9-4f46-f46b-d37fe4cebc4b/source/512x512bb.jpg,4.5,1748.0,0.0,"4.99, 9.99, 19.99, 3.99, 49.99, 9.99, 19.99, 99.99, 8.99, 7.99","Games, Sports, Strategy, Sports",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7169,Impossible Tic-Tac-Toe,https://is2-ssl.mzstatic.com/image/thumb/Purple41/v4/54/35/fd/5435fdf4-cb42-bcd2-f168-45a4aaef5218/source/512x512bb.jpg,3.0,39.0,0.0,1.99,"Games, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7170,Particle Shield,https://is5-ssl.mzstatic.com/image/thumb/Purple22/v4/eb/a4/27/eba427a6-0ebc-f8da-19d4-e9d091f3f881/source/512x512bb.jpg,5.0,5.0,1.99,,"Games, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7176,Epic Tower Defense - The orcs crusade,https://is4-ssl.mzstatic.com/image/thumb/Purple69/v4/2c/2c/68/2c2c680f-8962-5f37-eac6-4045e9cb59dc/source/512x512bb.jpg,4.0,8.0,0.0,"4.99, 1.99, 1.99, 2.99, 2.99, 5.99, 7.99, 11.99, 4.99, 2.99","Games, Strategy, Adventure",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7179,Asylum Night Shift 3 - Haunted Hospital,https://is1-ssl.mzstatic.com/image/thumb/Purple22/v4/2d/81/85/2d8185ad-73b3-0eec-2be9-a6e87171af95/source/512x512bb.jpg,4.0,18.0,1.99,"0.99, 0.99, 0.99, 0.99","Games, Entertainment, Strategy, Adventure",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7180,SSC Napoli FANTASY MANAGER 19,https://is2-ssl.mzstatic.com/image/thumb/Purple124/v4/c7/54/df/c754df8f-e1d8-9d3d-e846-4db6100d39d7/source/512x512bb.jpg,4.5,5.0,0.0,"4.99, 8.99, 2.99, 3.99, 13.99, 4.99, 26.99, 0.99, 8.99, 17.99","Games, Strategy, Sports, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7181,Gin Rummy Free\u2122,https://is5-ssl.mzstatic.com/image/thumb/Purple62/v4/30/09/97/300997ed-a714-d9d0-f9d1-420bb83bcfd6/source/512x512bb.jpg,4.0,771.0,0.0,,"Games, Entertainment, Strategy, Card",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7183,Zombidle,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/23/f8/7d/23f87dae-87a1-628c-57e1-56ecec71358f/source/512x512bb.jpg,4.5,992.0,0.0,"9.99, 19.99, 4.99, 49.99, 1.99, 9.99, 19.99, 19.99, 9.99, 24.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7184,Zombie Army Defense,https://is3-ssl.mzstatic.com/image/thumb/Purple49/v4/a5/27/e5/a527e5eb-3680-08d4-6e92-ec050dcba560/source/512x512bb.jpg,4.5,289.0,0.0,"0.99, 0.99, 2.99, 4.99, 1.99, 1.99, 0.99, 2.99, 3.99","Games, Strategy, Entertainment, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7186,Turn Lights On,https://is3-ssl.mzstatic.com/image/thumb/Purple62/v4/c9/cc/79/c9cc7939-19a9-210f-8340-7771f32f1299/source/512x512bb.jpg,4.5,21.0,0.0,,"Games, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7187,Clash Royale,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/17/1c/6e/171c6e30-816a-3378-6919-02c3a0a9913b/source/512x512bb.jpg,4.5,1277095.0,0.0,"4.99, 0.99, 9.99, 19.99, 9.99, 4.99, 0.99, 19.99, 4.99, 0.99","Games, Strategy, Entertainment, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7188,Iron 5: Tank Tactics,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/4d/e7/5e/4de75e77-d53c-02c6-5a26-017c554bce74/source/512x512bb.jpg,4.5,6.0,0.0,"10.99, 0.99, 0.99, 5.99, 10.99, 3.99, 0.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
7189,Incredible Zoo Deluxe,https://is2-ssl.mzstatic.com/image/thumb/Purple60/v4/35/08/4f/35084f25-9c98-64cd-6896-44ba84f5d730/source/512x512bb.jpg,5.0,10.0,0.0,"4.99, 4.99, 2.99, 0.99","Games, Casual, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
